x,d
1.6876036626690425, 0.0 
1.7126051589945324, 0.0 
1.7376066661926879, 0.0 
1.7626081733908419, 0.0 
1.787609680678373, 0.0 
1.8126111938126392, 0.0 
1.8376127067141952, 0.0018270722770381553 
1.8626142196157387, 0.005649492849647442 
1.8876157334779373, 0.010737459616933953 
1.9126172995985926, 0.016948589574316997 
1.9376188771825678, 0.02468327420455041 
1.9626204547665371, 0.034155153840082164 
1.9876220356491123, 0.04764774454895793 
2.0126237031772853, 0.06383371206147415 
2.0376253316406268, 0.08559214119806369 
2.062626960103952, 0.11483068524402229 
2.087628600906355, 0.15264575434067984 
2.1126306545853284, 0.19985627128505357 
2.137632652548733, 0.2614044639020979 
2.1626346505121146, 0.3385793907232598 
2.1876366909883305, 0.4295909788764376 
2.212640997708494, 0.52965732870986 
2.2376457950199886, 0.6372497266129763 
2.262650592331487, 0.748586177929504 
2.287655507917398, 0.8422530740167518 
2.3126740887996, 0.899883956131488 
2.337700333608602, 0.9375516965660298 
2.3627265784175933, 0.9605326910953983 
2.3877531752873424, 0.975856547930155 
2.4128704513912878, 0.9855852903445127 
2.438057908307361, 0.9913022528200282 
2.4632453652234445, 0.9944720856628805 
2.4884341968443073, 0.9963198881052614 
2.513961367410711, 0.997395810303824 
2.539751082956663, 0.9979951179547032 
2.5655407985026284, 0.9982872453961353 
2.5913300108245303, 0.9983869154591808 
2.617045147387079, 0.9982597422243279 
2.6427097984841983, 0.9979356375464595 
2.668374449581358, 0.9972982749716927 
2.6940271698897953, 0.9961242450050217 
2.7193191765158136, 0.9940707402121288 
2.7444374058702112, 0.9905513383491605 
2.7695556352246014, 0.9844833883766096 
2.794671775592439, 0.9731765113952564 
2.8197195254309837, 0.9524546787028886 
2.8447325664851135, 0.9167798812054551 
2.869745607539263, 0.8591823160820029 
2.8947585830142906, 0.7629169316664504 
2.9197649439662614, 0.6008216809542913 
2.9447668557576496, 0.34249249451684527 
2.9697687675490587, 0.2593303939299012 
2.994770745060533, 0.1938445557202796 
3.0197729079613116, 0.1447933486085189 
3.044774699536336, 0.10619626418947681 
3.0697764911113503, 0.07749276276890682 
3.0947782948049882, 0.057655825898673574 
3.119780071736808, 0.041936807924850106 
3.144781726103388, 0.030069884527196167 
3.169783380469987, 0.02105395238391583 
3.1947850380493445, 0.013526215891116022 
3.2197866776178867, 0.007652186753361989 
3.2447882761498237, 0.003089421756246491 
3.2697898746817526, 0.00010412205277476883 
3.2947914713855124, 0.0 
3.3197930295513114, 0.0 
3.34479457114603, 0.0 
3.3697961127407394, 0.0 
3.3947976450818427, 0.0 
3.419799023534895, 0.0 
3.4448003482317366, 0.0 
3.4698016729285848, 0.0 
3.494803003249927, 0.0 
3.5198044268559188, 0.0 
3.544805884324187, 0.0 
3.569807341792476, 0.0 
3.5948088024245948, 0.0 
3.619810315119387, 0.0 
3.644811846847706, 0.0 
3.6698133785760345, 0.0 
3.6948149115266697, 0.0 
3.7198164647789893, 0.0 
3.744818025840486, 0.0 
3.769819586901978, 0.0 
3.7948211447526945, 0.0 
3.819822649832293, 0.0 
3.8448241367972815, 0.0 
3.8698256237622606, 0.0 
3.89482710711019, 0.0 
3.919828530806222, 0.0 
3.944829933811791, 0.0 
3.969831336817378, 0.0 
3.994832737047951, 0.0 
4.019834091786487, 0.0 
4.044835430866531, 0.0 
4.069836769946607, 0.0 
4.094838114306808, 0.0 
4.119839545428814, 0.0 
4.144841007469745, 0.0 
4.1698424695106615, 0.0 
4.194843933903464, 0.0 
4.219845436806427, 0.0 
4.2448469535302245, 0.0 
4.269848470254008, 0.0 
4.294849987925231, 0.0 
4.31985152200829, 0.0 
4.344853062407123, 0.0 
4.369854602805937, 0.00037467428762905097 
4.3948561387335685, 0.0009272511668361183 
4.419857605175083, 0.001416619471026892 
4.444859048708772, 0.001783657740653255 
4.469860492242453, 0.002025070117843697 
4.494861930694957, 0.002137754300710837 
4.5198632864943, 0.0021164121006541636 
4.5448646134618835, 0.0019718980775899064 
4.569865940429445, 0.0017113252715866833 
4.594867271086367, 0.001346946573638097 
4.619868658921022, 0.0010263126669666223 
4.644870065947906, 0.0006497566890412143 
4.66987147297484, 0.0007355958000024865 
4.694872882103712, 0.0009659020060841517 
4.719874328474209, 0.0012082183096808752 
4.74487578894405, 0.0014420674858544036 
4.769877249413955, 0.0016442078475779054 
4.794878719734103, 0.0018065266931117652 
4.819880347752047, 0.0019273971287425695 
4.844882031164464, 0.002008776174058813 
4.869883714576915, 0.0020529799012238836 
4.894885365910556, 0.0020583700843984643 
4.919886506285347, 0.0020261217962930234 
4.944887467311078, 0.0019765501536355146 
4.969888428336843, 0.001972979393890184 
4.994891850609568, 0.001955077072764322 
