x,d
0.012500789823067213, 0.0 
0.037502369469202546, 0.0 
0.06250394911533744, 0.0 
0.08750552876234922, 0.0 
0.11250711873893784, 0.0 
0.13750871832761727, 0.0 
0.1625103179162943, 0.0 
0.1875119175076217, 0.0 
0.2125135174303483, 0.0 
0.23751511645142553, 0.0 
0.2625167154725022, 0.0 
0.28751831449598186, 0.0 
0.3125198903376114, 0.0 
0.3375214420137589, 0.0 
0.36252299368990537, 0.0 
0.387524545368276, 0.0 
0.4125261022987375, 0.0 
0.43752766357337497, 0.0 
0.4625292248480133, 0.0 
0.4875307861254837, 0.0 
0.5125323533413924, 0.0 
0.537533925524234, 0.0 
0.5625354977070744, 0.0 
0.5875370698923322, 0.0 
0.6125386355322818, 0.0 
0.6375401938136053, 0.0 
0.6625417520949322, 0.0 
0.6875433103778888, 0.0 
0.7125448515606528, 0.0 
0.7375463749554537, 0.0 
0.7625478983502564, 0.0 
0.7875494217449356, 0.0 
0.8125509387931675, 0.0 
0.8375524488437948, 0.0 
0.8625539588944188, 0.0 
0.8875554689428811, 0.0 
0.9125569936609292, 0.0 
0.9375585322807615, 0.0 
0.9625600709005957, 0.0 
0.9875616095157919, 0.0 
1.0125631380248084, 0.0 
1.0375646559413876, 0.0 
1.0625661738579602, 0.0 
1.087567691766068, 0.0 
1.112569214242968, 0.0 
1.1375707407451034, 0.0 
1.162572267247234, 0.0 
1.187573793736888, 0.0 
1.2125752994964025, 0.0 
1.2375767842117935, 0.0 
1.262578268927188, 0.0 
1.2875797536253515, 0.0 
1.3125812532729757, 0.0 
1.337582767227281, 0.0 
1.362584281181584, 0.0 
1.3875857951115416, 0.0 
1.4125872917141202, 0.0 
1.4375887709123807, 0.0 
1.4625902501106418, 0.0 
1.4875917292781984, 0.0 
1.5125932184141735, 0.0 
1.5375947171145392, 0.0 
1.5625962158149165, 0.0 
1.587597714477143, 0.0 
1.6125992065502297, 0.0 
1.637600691939959, 0.0 
1.6626021773296882, 0.0 
